Year,UserId,TotAnswers
2019,16780,14
2020,88610,14
2019,38572,14
2020,75809,14
2019,57353,14
2019,71916,14
2019,8270,14
2019,116994,14
2019,23201,14
2019,110424,14
2020,30917,14
2019,82597,14
2019,40696,14
2019,88505,14
2019,22112,14
2019,90651,14
2019,40469,14
2020,65704,14
2019,37946,14
2019,82116,14
2019,6784,14
2020,81994,14
2019,19513,14
2020,83376,14
2019,49765,14
2019,63789,14
2019,21653,14
2019,65790,14
2019,28994,14
2019,110867,14
2019,55818,14
2019,77317,14
2019,44352,14
2019,102103,14
2019,46355,14
2019,65391,14
2019,11146,14
2019,111673,14
2019,54866,14
2019,64791,14
2019,9360,14
2020,116639,14
2019,5166,14
2019,83381,14
2019,25409,14
2020,64746,14
2019,28653,14
2019,101845,14
2019,54833,14
2019,78756,14
2019,6232,14
2019,95269,14
2019,25736,14
2019,69482,14
2019,21203,14
2019,101787,14
2019,43365,14
2019,89095,14
2019,40144,14
2019,78812,14
2019,821,14
2019,98468,14
2019,7762,14
2019,74766,14
2019,14054,14
2020,71606,14
2019,46104,14
2019,109646,14
2019,14850,14
2019,102662,14
2019,35995,14
2019,95127,14
2019,26137,14
2019,89493,14
2019,1828,14
2019,116878,14
2019,7832,14
2019,63605,14
2019,53868,14
2020,75684,14
2019,14782,14
2019,89311,14
2019,14188,14
2019,111161,14
2019,46705,14
2019,67663,14
2019,55508,14
2019,63367,14
2019,12604,14
2019,82805,14
2020,5662,14
2020,115522,14
2020,31585,14
2020,58677,14
2019,35972,14
2019,87730,14
2020,104641,14
2019,58731,14
2019,65046,14
2020,111495,14
2019,63050,14
2019,101087,14
2019,115617,14
2019,89885,14
2019,78084,14
2019,92827,14
2019,108753,14
2019,67120,14
2019,115955,14
2019,69819,14
2019,90751,14
2019,77221,14
2019,78285,14
2019,67192,14
2019,107657,14
2019,105601,14
2019,111114,14
2020,75671,14
2019,93621,14
2020,65181,14
2019,84441,14
2019,94976,14
2019,118474,13
2019,108507,13
2019,118041,13
2019,65056,13
2020,118033,13
2019,109694,13
2019,118950,13
2019,109007,13
2019,12313,13
2019,108996,13
2019,7787,13
2019,90011,13
2019,51123,13
2020,113529,13
2019,48697,13
2019,102132,13
2019,13420,13
2019,90019,13
2019,13567,13
2019,94176,13
2019,47743,13
2019,80902,13
2019,14140,13
2019,73096,13
2019,40131,13
2019,102168,13
2020,8836,13
2020,61747,13
2019,19369,13
2019,85927,13
2019,40409,13
2019,64948,13
2019,5461,13
2019,113214,13
2019,8955,13
2019,108657,13
2019,27959,13
2019,78246,13
2019,5473,13
2020,90011,13
2020,27338,13
2019,65369,13
2019,4294,13
2020,66457,13
2019,2733,13
2020,92022,13
2020,47839,13
2019,103504,13
2019,19313,13
2019,77892,13
2019,14302,13
2019,100296,13
2019,28710,13
2019,109275,13
2019,12987,13
2019,111694,13
2019,31263,13
2019,70536,13
2019,50575,13
2019,101169,13
2019,1921,13
2020,101178,13
2019,29309,13
2020,107493,13
2020,20099,13
2019,87882,13
2019,35985,13
2019,66008,13
2019,28926,13
2019,101311,13
2019,46863,13
2019,62502,13
2019,12826,13
2019,62465,13
2019,49882,13
2019,76900,13
2019,31373,13
2019,112332,13
2019,39950,13
2020,96560,13
2019,17362,13
2019,75119,13
2020,19643,13
2019,87683,13
2019,32317,13
2020,63137,13
2019,28641,13
2019,91153,13
2020,29746,13
2020,91052,13
2019,28503,13
2019,73789,13
2019,45778,13
2020,70075,13
2020,27877,13
2019,91014,13
2019,27569,13
2019,77074,13
2019,7281,13
2019,70164,13
2019,36318,13
2019,107430,13
2019,19669,13
2019,87618,13
2020,12079,13
2019,111441,13
2019,17177,13
2019,70101,13
2019,49149,13
2020,65802,13
2019,45953,13
2020,70352,13
2020,19620,13
2019,68835,13
2020,39936,13
2019,78987,13
2019,45825,13
2019,62232,13
2020,48842,13
2019,77416,13
2019,14329,13
2019,65601,13
2019,2254,13
2020,80331,13
2019,10589,13
2019,88880,13
2019,6780,13
2019,76690,13
2019,55606,13
2019,102571,13
2020,17525,13
2020,109760,13
2019,58030,13
2019,89296,13
2020,26547,13
2019,110105,13
2019,11329,13
2019,94575,13
2020,3689,13
2019,80357,13
2019,4808,13
2020,110175,13
2019,3977,13
2019,69669,13
2019,48086,13
2020,73386,13
2019,44459,13
2019,66258,13
2019,55727,13
2019,79167,13
2019,33389,13
2019,110428,13
2019,45172,13
2019,103274,13
2019,25127,13
2019,95960,13
2019,55832,13
2020,70407,13
2020,41686,13
2020,107825,13
2019,32900,13
2019,90536,13
2019,10151,13
2019,74347,13
2019,24648,13
2019,101902,13
2019,390,13
2019,88244,13
2019,34997,13
2020,106664,13
2020,41011,13
2019,66732,13
2019,53354,13
2020,85217,13
2019,42203,13
2019,81903,13
2019,35788,13
2020,93426,13
2019,4884,13
2019,76136,13
2019,22981,13
2019,82300,13
2019,26392,13
2019,59698,13
2019,7820,13
2019,104754,13
2019,21857,13
2020,75905,13
2020,33803,13
2019,116288,13
2019,16563,13
2019,82812,13
2019,25097,13
2019,106136,13
2019,37232,13
2019,68329,13
2019,44424,13
2019,103861,13
2019,25001,13
2019,82801,13
2019,4163,13
2019,99631,13
2019,4828,13
2020,114224,13
2019,22820,13
2019,60386,13
2019,52398,13
2019,97806,13
2020,42092,13
2019,81429,13
2019,20939,13
2019,93400,13
2019,43584,13
2019,72897,13
2019,6560,13
2019,67477,13
2019,55224,13
2019,97895,13
2019,41139,13
2020,115014,13
2019,34559,13
2019,60243,13
2019,26783,13
2019,60838,13
2019,6946,13
2019,92621,13
2019,24565,13
2019,97988,13
2019,54175,13
2019,67713,13
2019,42688,13
2019,114094,13
2019,1042,13
2020,116162,13
2019,56051,13
2019,85019,13
2019,56078,13
2019,113877,13
2019,27141,13
2019,81019,13
2019,24191,13
2019,71555,13
2019,35536,13
2019,105417,13
2019,54701,13
2019,59370,13
2019,33598,13
2019,61166,13
2019,52654,13
2019,82086,13
2019,37833,13
2019,67249,13
2019,11054,13
2019,82832,13
2019,6482,13
2019,105399,13
2019,41471,13
2019,59300,13
2019,22394,13
2019,82916,13
2020,4433,13
2019,4534,13
2019,38849,13
2019,15956,13
2019,25712,13
2019,32624,13
2019,27037,13
2019,52807,13
2020,816,13
2019,35858,13
2019,3807,13
2020,32693,13
2019,56000,13
2019,2823,13
2019,35332,13
2019,32704,13
2019,57078,13
2020,3355,13
2020,42267,13
2019,4901,13
2019,18660,13
2020,18442,13
2019,6586,13
2019,1034,13
2020,38580,13
2019,118503,12
2019,44039,12
2019,117827,12
2019,39059,12
2019,118509,12
2019,15006,12
2019,118096,12
2020,11009,12
2020,117317,12
2019,25207,12
2019,118803,12
2019,9553,12
2020,88483,12
2019,35666,12
2019,72400,12
2020,57180,12
2019,72767,12
2019,55198,12
2019,107855,12
2020,7792,12
2019,71748,12
2020,50635,12
2019,68700,12
2019,42754,12
2020,94740,12
2019,10225,12
2019,111854,12
2019,37420,12
2019,87222,12
2019,10836,12
2019,77009,12
2019,17030,12
2019,75906,12
2019,43726,12
2019,107266,12
2019,55009,12
2019,99146,12
2020,46684,12
2019,100872,12
2019,37483,12
2019,60182,12
2019,19164,12
2020,67634,12
2019,56008,12
2019,104992,12
2019,6437,12
2019,60255,12
2020,19814,12
2020,114627,12
2019,55937,12
2019,116925,12
2019,56339,12
2019,86699,12
2019,494,12
2020,86676,12
2019,16675,12
2019,73431,12
2019,49773,12
2019,112424,12
2019,49674,12
2019,106982,12
2020,55952,12
2019,88448,12
2019,19849,12
2019,65752,12
2019,10478,12
2019,93752,12
2019,56307,12
2019,99755,12
2020,15283,12
2019,76871,12
2019,21788,12
2020,74726,12
2019,19778,12
2020,112097,12
2020,55829,12
2019,108456,12
2019,8392,12
2019,107129,12
2019,12856,12
2019,112244,12
2019,56134,12
2019,60288,12
2019,21724,12
2020,112236,12
2019,40233,12
2020,79152,12
2019,12876,12
2019,100727,12
2019,5264,12
2019,108371,12
2019,43272,12
2019,67979,12
2019,18005,12
2019,115429,12
2019,16980,12
2019,92625,12
2019,24954,12
2019,95165,12
2020,46630,12
2019,101240,12
2019,36464,12
2019,96333,12
2019,302,12
2019,115782,12
2019,10393,12
2019,92879,12
2019,8434,12
2020,105430,12
2019,29588,12
2019,71639,12
2019,15113,12
2019,107995,12
2019,8173,12
2019,69602,12
2019,55572,12
2019,115832,12
2019,41514,12
2019,81924,12
2019,6595,12
2019,87935,12
2019,55875,12
2020,71506,12
2019,24618,12
2020,63479,12
2019,49921,12
2019,111109,12
2019,55681,12
2019,93801,12
2019,3476,12
2019,83730,12
2019,49428,12
2020,63445,12
2019,13908,12
2020,90751,12
2019,13931,12
2019,75830,12
2019,36041,12
2019,99436,12
2019,56491,12
2019,93860,12
2019,29489,12
2019,96388,12
2020,11034,12
2019,79121,12
2019,38472,12
2020,88750,12
2019,35488,12
2019,68182,12
2019,19495,12
2019,101813,12
2019,45903,12
2019,69104,12
2019,5398,12
2019,107374,12
2019,53260,12
2020,92703,12
2020,44896,12
2019,84275,12
2019,58120,12
2019,63774,12
2019,15787,12
2020,91102,12
2019,58217,12
2020,111498,12
2020,30275,12
2019,92794,12
2019,13375,12
2019,109891,12
2019,35258,12
2020,77289,12
2019,27700,12
2020,81957,12
2019,35231,12
2019,91025,12
2019,51724,12
2019,104522,12
2019,6685,12
2020,84123,12
2019,46011,12
2019,82284,12
2019,35105,12
2019,63229,12
2019,14733,12
2019,115604,12
2019,48407,12
2019,65223,12
2019,41970,12
2019,71545,12
2019,40504,12
2019,103709,12
2020,30137,12
2020,66683,12
2020,35881,12
2020,82816,12
2020,53261,12
2019,90009,12
2019,48438,12
2019,69341,12
2019,20956,12
2019,86092,12
2019,30358,12
2019,100059,12
2019,36812,12
2020,80651,12
2019,1217,12
2020,108834,12
2019,52195,12
2019,68585,12
2019,2782,12
2019,92284,12
2019,17683,12
2020,62154,12
2019,32589,12
2019,97125,12
2019,38084,12
2019,75242,12
2019,20650,12
2019,81287,12
2019,30558,12
2019,80675,12
2019,39820,12
2019,78008,12
2020,5836,12
2019,90043,12
2019,41598,12
2019,86243,12
2019,32793,12
2019,68413,12
2020,1215,12
2019,86263,12
2019,22498,12
2020,97196,12
2019,22230,12
2019,61966,12
2020,11911,12
2019,86279,12
2019,18510,12
2019,97661,12
2019,45797,12
2019,82778,12
2019,14511,12
2019,99975,12
2019,52995,12
2019,109222,12
2019,45446,12
2019,62014,12
2019,35337,12
2019,66458,12
2020,41590,12
2019,102147,12
2019,30635,12
2019,116983,12
2019,40991,12
2019,106193,12
2019,51510,12
2019,106365,12
2019,24225,12
2019,65083,12
2019,17660,12
2020,72957,12
2019,1514,12
2019,66579,12
2020,53667,12
2019,93427,12
2019,20239,12
2019,80730,12
2019,34895,12
2019,97195,12
2019,24248,12
2019,98753,12
2020,18231,12
2020,78103,12
2019,25997,12
2019,73149,12
2019,13618,12
2019,66843,12
2019,28249,12
2019,93516,12
2020,28189,12
2020,75462,12
2020,16182,12
2019,68442,12
2019,21175,12
2019,15618,12
2019,57752,12
2020,37297,12
2019,50984,12
2019,34855,12
2019,44705,12
2019,2643,12
2019,2150,12
2019,26320,12
2019,48916,12
2019,38514,12
2019,20210,12
2019,51085,12
2019,12238,12
2019,28059,12
2019,18916,12
2019,40358,12
2020,117230,11
2020,21905,11
2019,117836,11
2020,35267,11
2019,118669,11
2019,6581,11
2019,117442,11
2019,6759,11
2020,118250,11
2019,30653,11
2019,117655,11
2019,42777,11
2019,118449,11
2019,23575,11
2019,118467,11
2020,3498,11
2019,118807,11
2019,17687,11
2019,78163,11
2019,1995,11
2019,93669,11
2019,13213,11
2019,88786,11
2019,38136,11
2019,88857,11
2019,42732,11
2019,79521,11
2019,48150,11
2019,78280,11
2019,40383,11
2019,102892,11
2020,36332,11
2019,105596,11
2019,19773,11
2019,107953,11
2019,48689,11
2019,81831,11
2019,57039,11
2019,76446,11
2019,7255,11
2019,87488,11
2020,5264,11
2019,59197,11
2019,22796,11
2019,94414,11
2019,2145,11
2019,65665,11
2019,47858,11
2019,87418,11
2019,34797,11
2019,113108,11
2019,15364,11
2019,62945,11
2019,15653,11
2019,76041,11
2019,30838,11
2019,115476,11
2020,57822,11
2019,73733,11
2019,49369,11
2019,73099,11
2019,23905,11
2019,84097,11
2020,16714,11
2019,116639,11
2019,5340,11
2019,68866,11
2019,8258,11
2020,59462,11
2019,17792,11
2020,103622,11
2020,47151,11
2019,69741,11
2019,58250,11
2020,98113,11
2019,10437,11
2020,79740,11
2019,31003,11
2019,61629,11
2019,23883,11
2020,101693,11
2020,24015,11
2020,111329,11
2019,21897,11
2019,115776,11
2019,9888,11
2019,109105,11
2019,41576,11
2019,83098,11
2019,29665,11
2019,95385,11
2019,19744,11
2020,104197,11
2019,9879,11
2019,116510,11
2019,36332,11
2019,106318,11
2019,56425,11
2019,70569,11
2019,41824,11
2019,93495,11
2020,34756,11
2019,75421,11
2019,7986,11
2019,65826,11
2019,32950,11
2019,101241,11
2019,1633,11
2020,79366,11
2020,8829,11
2019,97246,11
2019,44252,11
2019,68826,11
2019,40873,11
2019,74436,11
2019,14132,11
2019,109160,11
2019,41165,11
2019,85281,11
2020,2801,11
2019,67186,11
2020,39020,11
2019,98254,11
2019,27741,11
2019,109217,11
2019,39951,11
2019,76420,11
2019,5035,11
2019,111511,11
2019,11020,11
2019,101327,11
2019,9343,11
2019,69003,11
2019,1024,11
2019,111476,11
2019,33138,11
2019,104197,11
2019,20165,11
2019,100404,11
2019,11634,11
2019,66749,11
2019,32326,11
2020,101415,11
2019,18556,11
2019,95061,11
2019,54987,11
2019,101001,11
2019,14931,11
2019,90111,11
2019,51761,11
2019,68246,11
2019,54371,11
2020,68561,11
2019,51748,11
2019,105772,11
2019,16551,11
2019,72115,11
2019,53652,11
2019,66165,11
2019,36652,11
2019,86917,11
2019,8980,11
2019,102368,11
2019,27896,11
2020,66923,11
2019,33334,11
2019,62404,11
2019,44857,11
2019,76052,11
2019,53402,11
2020,91568,11
2019,51606,11
2019,72800,11
2019,51199,11
2019,115003,11
2019,12107,11
2020,100939,11
2019,37174,11
2019,75059,11
2019,5312,11
2019,82176,11
2019,39474,11
2019,86853,11
2020,31936,11
2019,61413,11
2019,54178,11
2019,70506,11
2019,33400,11
2019,103919,11
2019,20291,11
2019,112548,11
2019,11327,11
2019,88427,11
2019,897,11
2019,78077,11
2019,28248,11
2019,86725,11
2020,26880,11
2019,91525,11
2019,43844,11
2020,68553,11
2020,51474,11
2019,117003,11
2019,33789,11
2019,64897,11
2020,55428,11
2020,95552,11
2019,55502,11
2020,70830,11
2019,27169,11
2019,105288,11
2019,6870,11
2019,82478,11
2020,4813,11
2019,86784,11
2019,28931,11
2019,69653,11
2019,7567,11
2019,100580,11
2019,11802,11
2019,70486,11
2019,31487,11
2020,86979,11
2019,8417,11
2019,110617,11
2019,32547,11
2019,67445,11
2020,36389,11
2019,109281,11
2020,14361,11
2019,111945,11
2019,38921,11
2020,114414,11
2019,27338,11
2019,66127,11
2019,3452,11
2019,71126,11
2019,12696,11
2019,78297,11
2019,46684,11
2019,65804,11
2020,24648,11
2019,75013,11
2019,15124,11
2019,70601,11
2020,56088,11
2019,68561,11
2020,591,11
2019,91217,11
2019,49577,11
2019,64108,11
2019,13972,11
2019,63629,11
2019,32654,11
2019,109263,11
2019,2503,11
2019,114358,11
2019,10777,11
2019,71177,11
2019,6473,11
2019,114287,11
2019,5269,11
2019,98040,11
2019,38876,11
2020,66045,11
2019,43407,11
2019,114492,11
2019,52496,11
2019,104834,11
2020,36380,11
2019,97891,11
2019,16048,11
2019,58886,11
2020,25111,11
2019,66788,11
2019,27442,11
2019,90635,11
2019,45750,11
2019,72909,11
2019,5307,11
2019,108639,11
2019,85152,11
2019,74724,11
2019,90600,11
2019,90176,11
2019,112002,11
2020,115003,11
2020,117218,10
2020,117110,10
2020,117537,10
2019,108768,10
2019,117523,10
2019,95103,10
2019,8489,10
2019,79168,10
2020,18756,10
2019,98712,10
2019,44905,10
2019,88640,10
2019,45659,10
2019,65123,10
2019,35881,10
2019,78110,10
2019,32129,10
2020,117170,10
2019,41592,10
2019,83781,10
2019,15763,10
2019,83788,10
2020,47982,10
2020,69246,10
2019,14567,10
2020,74282,10
2019,45775,10
2019,108961,10
2019,14663,10
2019,108740,10
2019,14541,10
2020,69572,10
2019,35330,10
2020,102138,10
2019,32241,10
2019,74457,10
2019,14704,10
2019,78175,10
2020,2635,10
2020,90071,10
2020,35293,10
2019,116812,10
2020,13363,10
2019,90163,10
2019,40664,10
2019,67461,10
2020,47860,10
2019,104937,10
2019,45904,10
2019,74726,10
2019,16075,10
2019,89642,10
2019,45165,10
2020,108325,10
2019,41042,10
2019,90210,10
2019,15521,10
2019,82752,10
2019,4416,10
2019,89305,10
2019,41546,10
2019,77867,10
2019,31212,10
2019,109426,10
2019,43765,10
2019,102372,10
2019,35555,10
2019,102360,10
2019,47001,10
2019,64943,10
2020,31648,10
2019,82509,10
2019,33746,10
2020,95290,10
2019,31760,10
2019,109509,10
2020,13637,10
2019,58842,10
2019,33691,10
2020,116991,10
2019,47224,10
2019,116898,10
2019,14955,10
2019,89605,10
2019,31629,10
2019,69163,10
2019,17952,10
2020,64825,10
2020,3069,10
2019,104875,10
2019,31357,10
2019,58866,10
2020,34120,10
2019,89531,10
2019,8411,10
2019,89804,10
2019,46622,10
2019,64757,10
2019,2422,10
2019,109777,10
2019,4816,10
2019,59141,10
2020,31179,10
2019,98828,10
2020,35531,10
2019,77662,10
2019,3303,10
2019,93691,10
2020,34359,10
2019,78864,10
2019,44741,10
2019,117125,10
2020,15351,10
2019,98413,10
2019,31111,10
2019,64370,10
2020,18230,10
2019,74382,10
2019,13593,10
2019,74378,10
2020,13521,10
2019,78937,10
2019,15638,10
2020,116460,10
2019,35736,10
2019,77728,10
2019,42231,10
2019,108214,10
2019,14808,10
2019,71673,10
2019,33348,10
2019,105017,10
2020,18274,10
2019,109825,10
2020,18303,10
2019,69468,10
2019,42214,10
2019,104759,10
2019,7550,10
2019,109834,10
2019,42409,10
2020,101813,10
2019,34870,10
2019,78740,10
2019,44003,10
2020,58994,10
2019,44005,10
2019,64738,10
2019,31816,10
2020,89073,10
2019,3365,10
2019,65481,10
2019,31973,10
2019,102495,10
2019,4945,10
2019,89174,10
2019,34807,10
2019,78558,10
2020,15457,10
2020,85574,10
2019,14870,10
2020,76892,10
2019,31968,10
2019,99655,10
2020,18884,10
2019,76431,10
2019,34281,10
2019,100933,10
2020,3924,10
2020,111893,10
2019,39465,10
2020,74960,10
2019,37518,10
2019,111964,10
2019,10605,10
2019,69661,10
2020,24848,10
2020,111962,10
2019,55481,10
2019,62607,10
2019,10685,10
2019,91943,10
2020,38912,10
2019,72798,10
2019,40224,10
2019,105732,10
2019,36475,10
2019,70567,10
2019,25197,10
2019,111820,10
2020,12466,10
2020,97929,10
2019,12524,10
2019,103555,10
2020,25401,10
2020,71112,10
2019,54705,10
2020,91938,10
2019,40162,10
2019,59807,10
2020,28588,10
2019,76273,10
2019,50747,10
2020,107277,10
2019,40155,10
2020,68039,10
2019,50181,10
2019,79840,10
2020,50076,10
2019,75057,10
2020,3782,10
2019,66021,10
2019,50024,10
2019,81799,10
2019,5538,10
2019,81728,10
2019,49400,10
2019,73728,10
2019,56320,10
2019,103862,10
2019,24222,10
2019,87344,10
2020,36313,10
2019,79934,10
2019,10471,10
2019,99613,10
2019,469,10
2019,81495,10
2019,56154,10
2019,107090,10
2020,54600,10
2020,76838,10
2020,3783,10
2020,113059,10
2019,49728,10
2019,80291,10
2019,21683,10
2019,92370,10
2019,21674,10
2019,103485,10
2019,37575,10
2019,66465,10
2020,38825,10
2019,80524,10
2019,6375,10
2020,91466,10
2020,55629,10
2020,99819,10
2019,55674,10
2019,85062,10
2019,49658,10
2019,96961,10
2019,50751,10
2020,96900,10
2019,50761,10
2019,75279,10
2019,28572,10
2020,75433,10
2019,51644,10
2019,76705,10
2020,26530,10
2020,73311,10
2019,4190,10
2019,115582,10
2019,53309,10
2019,84999,10
2019,26631,10
2019,66913,10
2019,53199,10
2019,94346,10
2020,26604,10
2019,112301,10
2019,53182,10
2020,113108,10
2020,51580,10
2019,76193,10
2019,11610,10
2020,75057,10
2019,39630,10
2019,80213,10
2019,39647,10
2020,62255,10
2020,51878,10
2020,76015,10
2020,27496,10
2020,73390,10
2019,11859,10
2020,114787,10
2019,52298,10
2019,92514,10
2019,39718,10
2019,112520,10
2020,52685,10
2019,72833,10
2019,39898,10
2019,70775,10
2019,21809,10
2019,75566,10
2019,20947,10
2019,106484,10
2019,20403,10
2020,111591,10
2019,25749,10
2020,111491,10
2020,11122,10
2019,83957,10
2019,25912,10
2019,110876,10
2019,11207,10
2019,88203,10
2019,54082,10
2019,90738,10
2020,6101,10
2019,59402,10
2019,25991,10
2019,70616,10
2019,4296,10
2019,65829,10
2019,7091,10
2019,80940,10
2019,26028,10
2019,100144,10
2019,37296,10
2019,68807,10
2019,39227,10
2020,65804,10
2019,11352,10
2020,80982,10
2020,26193,10
2019,84259,10
2020,53436,10
2019,111158,10
2019,28087,10
2019,59498,10
2020,7880,10
2019,107755,10
2019,27965,10
2020,69664,10
2019,21110,10
2020,79306,10
2019,49374,10
2020,63969,10
2020,27169,10
2020,75831,10
2020,48441,10
2020,61196,10
2019,40592,10
2019,66619,10
2019,57950,10
2019,110554,10
2019,13236,10
2020,110495,10
2019,38635,10
2019,95076,10
2020,13335,10
2020,99257,10
2019,57166,10
2020,102669,10
2020,132,10
2019,105398,10
2019,58243,10
2019,59347,10
2020,37710,10
2019,97320,10
2019,23776,10
2019,76354,10
2019,57457,10
2019,88305,10
2020,48357,10
2019,70653,10
2019,48272,10
2020,73826,10
2019,81,10
2019,84123,10
2019,13358,10
2019,106427,10
2020,9500,10
2020,81274,10
2020,48702,10
2019,87642,10
2019,19473,10
2019,63252,10
2020,19503,10
2019,81923,10
2019,37995,10
2019,65976,10
2019,9807,10
2019,111393,10
2020,29670,10
2019,61738,10
2019,30014,10
2020,115636,10
2019,10344,10
2019,79690,10
2019,13025,10
2019,77152,10
2020,10248,10
2019,68067,10
2019,6623,10
2019,66687,10
2019,22114,10
2019,63262,10
2019,56903,10
2019,71354,10
2019,3651,10
2020,73027,10
2019,58327,10
2020,59558,10
2020,58572,10
2019,111216,10
2019,10255,10
2019,96467,10
2020,49215,10
2019,85481,10
2019,58308,10
2019,115816,10
2019,40258,10
2019,87902,10
2019,48566,10
2020,96238,10
2019,99482,10
2019,72539,10
2020,90970,10
2019,118195,9
2019,68343,9
2020,118622,9
2019,68581,9
2019,117591,9
2019,92396,9
2019,118702,9
2020,103614,9
2019,118780,9
2019,66782,9
2019,33360,9
2019,93525,9
2019,15703,9
2020,91714,9
2019,37224,9
2019,76256,9
2019,53614,9
2019,94112,9
2019,42283,9
2019,77938,9
2019,4566,9
2019,103782,9
2019,164,9
2019,91981,9
2020,53364,9
2019,66623,9
2019,35118,9
2019,66539,9
2020,35730,9
2019,67504,9
2019,4589,9
2019,106073,9
2019,42220,9
2019,76458,9
2019,11340,9
2020,69128,9
2019,22908,9
2019,66656,9
2019,41127,9
2019,95095,9
2020,6870,9
2020,108571,9
2019,39280,9
2019,104421,9
2019,53654,9
2019,68869,9
2019,18357,9
2020,105041,9
2019,42211,9
2019,65970,9
2019,57675,9
2019,90970,9
2019,14792,9
2020,65480,9
2020,26137,9
2019,74755,9
2019,6932,9
2019,102972,9
2019,3764,9
2019,94821,9
2019,35209,9
2019,105121,9
2020,44880,9
2019,77096,9
2020,57912,9
2019,93254,9
2019,26906,9
2020,107566,9
2020,52905,9
2020,67785,9
2019,52962,9
2019,77294,9
2019,20769,9
2020,93153,9
2020,40923,9
2019,93792,9
2019,48,9
2019,102768,9
2019,52929,9
2019,107968,9
2019,45447,9
2020,67821,9
2019,3538,9
2019,92957,9
2019,8532,9
2019,105268,9
2019,52820,9
2019,92907,9
2020,15796,9
2019,94071,9
2019,41626,9
2019,92760,9
2020,58552,9
2020,104957,9
2019,32596,9
2019,108594,9
2019,26883,9
2019,65373,9
2019,11650,9
2019,106902,9
2019,20833,9
2019,108633,9
2020,39554,9
2019,66280,9
2019,3756,9
2019,66312,9
2019,4186,9
2019,106875,9
2020,4966,9
2019,93426,9
2019,26585,9
2020,103226,9
2019,14705,9
2019,108550,9
2020,16970,9
2019,92718,9
2020,40985,9
2019,91491,9
2020,44720,9
2019,67448,9
2019,35245,9
2019,90247,9
2019,11592,9
2019,76043,9
2019,58166,9
2019,90218,9
2019,9795,9
2019,75007,9
2019,39520,9
2019,107284,9
2020,4978,9
2019,95284,9
2019,5063,9
2020,92532,9
2019,18461,9
2019,107165,9
2019,41839,9
2019,107078,9
2019,56574,9
2019,104021,9
2020,25588,9
2019,103002,9
2019,7922,9
2019,93594,9
2019,15260,9
2019,115918,9
2019,34644,9
2019,79474,9
2019,15410,9
2020,63386,9
2020,6795,9
2019,73000,9
2019,10583,9
2020,116797,9
2019,8178,9
2019,83814,9
2020,21401,9
2019,101250,9
2019,38653,9
2019,81063,9
2020,43510,9
2019,113906,9
2020,24810,9
2019,113905,9
2019,43579,9
2019,79676,9
2020,23454,9
2019,111338,9
2019,42704,9
2019,97355,9
2019,52573,9
2019,83813,9
2019,23474,9
2020,111330,9
2019,43590,9
2019,113797,9
2019,24868,9
2020,61313,9
2019,43316,9
2020,79734,9
2019,15899,9
2020,79752,9
2019,292,9
2020,70071,9
2019,331,9
2019,96201,9
2019,34429,9
2020,79392,9
2019,21803,9
2019,114109,9
2019,43044,9
2019,72421,9
2019,17985,9
2019,117021,9
2020,23817,9
2019,79112,9
2019,34366,9
2019,99898,9
2019,438,9
2019,74323,9
2019,24249,9
2019,74306,9
2019,17929,9
2020,114444,9
2019,38856,9
2019,117010,9
2019,15304,9
2019,114407,9
2019,4803,9
2019,74246,9
2019,34561,9
2019,61463,9
2019,6439,9
2019,85272,9
2019,15301,9
2019,74046,9
2020,21616,9
2020,83181,9
2019,43599,9
2019,99978,9
2020,11182,9
2019,114235,9
2020,10011,9
2019,63609,9
2019,25047,9
2019,96125,9
2019,25549,9
2019,79401,9
2019,38434,9
2019,96192,9
2019,17853,9
2020,85309,9
2019,42361,9
2019,101573,9
2019,4946,9
2020,70799,9
2019,57522,9
2019,79866,9
2020,43989,9
2020,83721,9
2019,23270,9
2019,97073,9
2020,25508,9
2019,86873,9
2019,16974,9
2019,100473,9
2019,54574,9
2019,116634,9
2019,33449,9
2019,113198,9
2019,4597,9
2019,70451,9
2019,54194,9
2019,116329,9
2020,44334,9
2019,86258,9
2020,42262,9
2019,112629,9
2019,44186,9
2019,80306,9
2019,25528,9
2019,112689,9
2020,43947,9
2019,62245,9
2020,7801,9
2019,80396,9
2019,15119,9
2020,112958,9
2019,16714,9
2019,73265,9
2019,41346,9
2019,69212,9
2020,55172,9
2019,116365,9
2019,17873,9
2019,70517,9
2019,43791,9
2020,62084,9
2020,14968,9
2019,100452,9
2019,10823,9
2020,86837,9
2019,21279,9
2019,61881,9
2019,54964,9
2020,70512,9
2019,25310,9
2019,80895,9
2019,54896,9
2019,61512,9
2019,18139,9
2019,61718,9
2019,10985,9
2019,62730,9
2019,57367,9
2019,87280,9
2019,57431,9
2019,80816,9
2020,41179,9
2019,111898,9
2019,34773,9
2019,113396,9
2020,4808,9
2019,116766,9
2020,36083,9
2019,116794,9
2019,28962,9
2019,113387,9
2019,47570,9
2020,82316,9
2019,46231,9
2019,58967,9
2019,48816,9
2019,70247,9
2019,19656,9
2019,112195,9
2019,50880,9
2019,87037,9
2019,12461,9
2019,80739,9
2019,28492,9
2019,100765,9
2019,3603,9
2020,116579,9
2019,7239,9
2020,86917,9
2019,17220,9
2019,99120,9
2019,13671,9
2019,85067,9
2019,40328,9
2019,116349,9
